15/04/09,117.20,118.25,115.76,117.64,14745800,117.14,117.42,104.088333333333,24.7648671676901,128.853200501023,79.3234661656433
14/04/09,119.57,120.17,117.25,118.31,16236500,117.80,118.94,102.994761904762,24.5826292570684,127.57739116183,78.4121326476935
13/04/09,120.01,120.98,119.00,120.22,13901300,119.71,120.115,101.851904761905,24.3032026940993,126.155107456004,77.5487020678054
09/04/09,118.42,120.00,117.96,119.57,18955600,119.06,118.995,100.691428571429,24.023920222502,124.715348793931,76.6675083489265
08/04/09,115.43,116.79,114.58,116.32,16272500,115.82,115.875,99.5185714285714,23.846154362017,123.364725790588,75.6724170665544
07/04/09,116.53,116.67,114.19,115.00,19163600,114.51,115.765,98.1369047619047,23.6978717122546,121.834776474159,74.4390330496502
06/04/09,114.94,118.75,113.28,118.45,23502300,117.94,116.695,96.5630952380952,23.5004047558861,120.063499993981,73.0626904822091
03/04/09,114.19,116.13,113.52,115.99,22722900,115.49,115.09,95.2169047619047,23.1937549502118,118.410659712117,72.0231498116929
02/04/09,110.14,114.75,109.78,112.71,29013100,112.23,111.425,94.18,22.9180222205146,117.098022220515,71.2619777794854
01/04/09,104.09,109.00,103.89,108.69,21049000,108.23,106.39,93.4316666666666,22.7553902588669,116.187056925534,70.6762764077998
31/03/09,105.45,107.45,105.00,105.12,20338500,104.67,105.285,92.6395238095238,22.6112154087724,115.250739218296,70.0283084007514
30/03/09,104.51,105.01,102.61,104.49,17957000,104.04,104.5,91.8552380952381,22.4644172791211,114.319655374359,69.390820816117
27/03/09,108.23,108.53,106.40,106.85,17602600,106.39,107.54,90.9542857142857,22.1815349607345,113.13582067502,68.7727507535512
26/03/09,107.83,109.98,107.58,109.87,22009000,109.40,108.85,90.085,21.7995568188897,111.88455681889,68.2854431811103
25/03/09,107.58,108.36,103.86,106.49,23093500,106.03,107.035,89.2980952380952,21.4526083190477,110.750703557143,67.8454869190475
24/03/09,106.36,109.44,105.39,106.50,22879000,106.04,106.43,88.4609523809524,21.0906018536129,109.551554234565,67.3703505273395
23/03/09,102.71,108.16,101.75,107.66,23799900,107.20,105.185,87.7045238095238,20.7427868128153,108.447310622339,66.9617369967085
20/03/09,102.09,103.11,100.57,101.59,24842400,101.16,101.84,87.155,20.501033388588,107.656033388588,66.653966611412
19/03/09,101.85,103.20,100.25,101.62,17863600,101.19,101.735,86.6916666666667,20.2636192061866,106.955285872853,66.4280474604801
18/03/09,99.91,103.48,99.72,101.52,28429900,101.09,100.715,86.4057142857143,20.0975221287174,106.503236414432,66.3081921569969
17/03/09,95.24,99.69,95.07,99.66,28094500,99.23,97.45,86.3223809523809,20.0530167069102,106.375397659291,66.2693642454708
16/03/09,96.53,97.39,94.18,95.42,28473000,95.01,95.975,86.47,20.1388532444129,106.608853244413,66.3311467555871
13/03/09,96.30,97.20,95.01,95.93,21470300,95.52,96.115,86.5383333333333,20.1756171115863,106.71395044492,66.3627162217471
12/03/09,92.90,96.58,92.00,96.35,27444900,95.94,94.625,86.6321428571429,20.219629173864,106.851772031007,66.4125136832789
11/03/09,89.81,94.07,89.58,92.68,30227600,92.28,91.245,87.0290476190476,20.3957451824546,107.424792801502,66.6333024365931
10/03/09,84.87,89.17,84.36,88.63,30152100,88.25,86.75,87.7197619047619,20.6300866137415,108.349848518503,67.0896752910204
09/03/09,84.18,87.60,82.57,83.11,24939200,82.75,83.645,88.4209523809524,20.7346429086112,109.155595289564,67.6863094723412
06/03/09,88.34,88.40,82.33,85.30,36112400,84.94,86.82,88.7921428571429,20.7742846791068,109.56642753625,68.0178581780361
05/03/09,90.46,91.87,88.45,88.84,25246400,88.46,89.65,88.97,20.797971295297,109.767971295297,68.172028704703
04/03/09,90.18,92.77,89.45,91.17,26478700,90.78,90.675,89.0545238095238,20.8088509356453,109.863374745169,68.2456728738785
03/03/09,88.93,90.74,87.88,88.37,25869300,87.99,88.65,89.1333333333333,20.8103762179672,109.9437095513,68.3229571153662
02/03/09,88.12,91.20,87.67,87.94,27533200,87.56,88.03,89.2921428571429,20.814260170099,110.106403027242,68.4778826870438
27/02/09,87.93,91.30,87.67,89.31,25237800,88.93,88.62,89.5028571428572,20.829508249802,110.332365392659,68.6733488930551
26/02/09,92.00,92.92,88.96,89.19,22495300,88.81,90.595,89.625,20.8437483433283,110.468748343328,68.7812516566717
25/02/09,89.86,92.92,89.25,91.16,29751900,90.77,90.51,89.6226190476191,20.8436450518526,110.466264099472,68.7789739957665
24/02/09,87.45,90.89,87.00,90.25,28825200,89.86,88.85,89.6416666666667,20.8430864637014,110.484753130368,68.7985802029653
23/02/09,91.65,92.00,86.51,86.95,28106500,86.58,89.3,89.5602380952381,20.8478277331351,110.408065828373,68.712410362103
20/02/09,89.40,92.40,89.00,91.20,26797000,90.81,90.3,89.4602380952381,20.8491383800501,110.309376475288,68.6110997151881
19/02/09,93.37,94.25,90.11,90.64,32957300,90.25,92.005,88.9414285714286,20.9180898472385,109.859518418667,68.0233387241901
18/02/09,95.05,95.85,92.72,94.37,24456400,93.97,94.71,88.2440476190476,20.960237452081,109.204285071129,67.2838101669666
17/02/09,96.87,97.04,94.28,94.53,24222800,94.13,95.7,87.6542857142857,20.9141473221904,108.568433036476,66.7401383920953
13/02/09,98.99,99.94,98.12,99.16,21749200,98.74,99.075,86.84,20.7797118002151,107.619711800215,66.0602881997849
12/02/09,95.83,99.75,95.83,99.27,29185300,98.85,97.55,86.2797619047619,20.6346143334562,106.914376238218,65.6451475713057
11/02/09,96.37,98.31,95.77,96.82,24106200,96.41,96.595,85.8692857142857,20.504484344023,106.373770058309,65.3648013702627
10/02/09,101.33,102.51,97.06,97.83,30323600,97.41,99.58,85.3921428571428,20.2848888073997,105.677031664543,65.1072540497431
09/02/09,100.00,103.00,99.50,102.51,25536100,102.07,101.255,84.9464285714286,20.0200141198038,104.966442691232,64.9264144516248
06/02/09,97.02,100.00,97.00,99.72,24543200,99.29,98.37,84.622380952381,19.8461928098973,104.468573762278,64.7761881424837
05/02/09,92.77,97.25,92.62,96.46,26758800,96.05,94.615,84.4697619047619,19.7777116646612,104.247473569423,64.6920502401007
04/02/09,93.22,96.25,93.10,93.55,28872200,93.15,93.385,84.5221428571429,19.8039433933894,104.326086250532,64.7181994637535
03/02/09,91.92,93.38,90.28,92.98,21403900,92.58,92.45,84.59,19.8348831607348,104.424883160735,64.7551168392652
02/02/09,89.10,92.00,88.90,91.51,19937400,91.12,90.305,84.4952380952381,19.8109535659058,104.306191661144,64.6842845293323
30/01/09,92.60,93.62,90.01,90.13,23267100,89.74,91.365,84.2235714285714,19.7510642841631,103.974635712735,64.4725071444083
29/01/09,93.09,94.34,92.60,93.00,21168900,92.60,93.045,83.9288095238095,19.6588059724365,103.587615496246,64.270003551373
28/01/09,92.12,95.00,91.50,94.20,30764500,93.80,93.16,83.6147619047619,19.5563755893181,103.17113749408,64.0583863154438
27/01/09,90.19,91.55,89.74,90.73,22072800,90.34,90.46,83.4130952380953,19.504023333417,102.917118571512,63.9090719046782
26/01/09,88.86,90.97,88.30,89.64,24722800,89.26,89.25,83.2388095238095,19.465572294744,102.704381818554,63.7732372290655
23/01/09,86.82,89.87,86.50,88.36,27277500,87.98,87.59,83.1928571428571,19.4559234920518,102.648780634909,63.7369336508054
22/01/09,88.04,90.00,85.82,88.36,50340300,87.98,88.2,83.177619047619,19.4519306637572,102.629549711376,63.7256883838618
21/01/09,79.39,82.88,79.31,82.83,38902500,82.48,81.11,83.5995238095238,19.5008659362066,103.10038974573,64.0986578733172
20/01/09,81.93,82.00,78.20,78.20,32854100,77.87,80.065,84.042619047619,19.5222411379334,103.564860185552,64.5203779096856
16/01/09,84.30,84.38,80.40,82.33,37415200,81.98,83.315,84.3654761904762,19.5656215020608,103.931097692537,64.7998546884154
15/01/09,80.57,84.12,80.05,83.38,65415500,83.02,81.975,84.9716666666667,19.6846964247187,104.656363091385,65.286970241948
14/01/09,86.24,87.25,84.72,85.33,36488000,84.97,85.785,85.4280952380952,19.8151891535377,105.243284391633,65.6129060845576
13/01/09,88.24,89.74,86.35,87.71,28514200,87.34,87.975,85.7880952380953,19.9321042840558,105.720199522151,65.8559909540394
12/01/09,90.46,90.99,87.55,88.66,22061300,88.28,89.56,86.1030952380953,20.0466361564846,106.14973139458,66.0564590816107
09/01/09,93.21,93.38,90.14,90.58,19530200,90.19,91.895,86.3957142857143,20.179813941518,106.575528227232,66.2159003441963
08/01/09,90.43,93.15,90.04,92.70,23912000,92.30,91.565,86.7521428571428,20.3411398138986,107.093282671041,66.4110030432442
07/01/09,91.81,92.50,90.26,91.01,26894600,90.62,91.41,87.0897619047619,20.4806764705289,107.570438375291,66.609085434233
06/01/09,95.95,97.17,92.39,93.02,46046800,92.62,94.485,86.9797619047619,20.4451438901876,107.42490579495,66.5346180145743
05/01/09,93.17,96.18,92.71,94.58,42200300,94.18,93.875,86.9342857142857,20.4300965052612,107.364382219547,66.5041892090245
02/01/09,85.88,91.04,85.16,90.75,26643400,90.36,88.315,87.1407142857143,20.4666130738402,107.607327359554,66.6741012118741
31/12/08,85.97,87.74,85.34,85.35,21697900,84.99,85.66,87.4069047619048,20.4827375170038,107.889642278909,66.9241672449009
30/12/08,87.42,88.05,84.72,86.29,34557200,85.92,86.855,87.5621428571429,20.4906976803761,108.052840537519,67.0714451767667
29/12/08,86.52,87.62,85.07,86.61,24500000,86.24,86.565,87.9011904761905,20.5322367208715,108.433427197062,67.368953755319
26/12/08,86.64,87.42,85.24,85.81,11011600,85.44,86.225,88.1980952380952,20.551857365953,108.749952604048,67.6462378721423
24/12/08,86.14,86.25,84.55,85.04,9690500,84.68,85.59,88.537380952381,20.5654560865452,109.102837038926,67.9719248658357
23/12/08,86.87,87.87,85.90,86.38,22679700,86.01,86.625,88.6542857142857,20.561018839403,109.215304553689,68.0932668748827
22/12/08,90.02,90.03,84.69,85.74,30169300,85.37,87.88,88.3864285714286,20.6081956477791,108.994624219208,67.7782329236494
19/12/08,89.94,90.94,88.80,90.00,28640000,89.62,89.97,88.0480952380952,20.6391971425847,108.68729238068,67.4088980955106
18/12/08,89.31,90.83,88.44,89.43,30622000,89.05,89.37,87.9764285714286,20.6369903415479,108.613418912976,67.3394382298806
17/12/08,91.03,91.10,88.02,89.16,46209300,88.78,90.095,87.9611904761905,20.635465884295,108.596656360486,67.3257245918954
16/12/08,93.98,96.48,92.75,95.43,39053800,95.02,94.705,87.6566666666667,20.5780760964997,108.234742763166,67.0785905701669
15/12/08,95.99,96.21,93.00,94.75,31848500,94.34,95.37,87.4961904761905,20.5279961823336,108.024186658524,66.9681942938568
12/12/08,92.80,99.00,92.53,98.27,37184800,97.85,95.535,87.3828571428571,20.4879262964452,107.870783439302,66.8949308464119
11/12/08,97.35,101.24,94.83,95.00,37164900,94.59,96.175,87.1495238095238,20.4105440217037,107.560067831228,66.7389797878201
10/12/08,97.87,99.49,96.50,98.21,33501700,97.79,98.04,86.9947619047619,20.3360241613369,107.330786066099,66.6587377434251
